Cluster_Center_0,Cluster_Center_1,Cluster_Center_2,Cluster_Center_3,Cluster_Center_4,Cluster_Center_5,Cluster_Center_6,Cluster_Center_7,Cluster_Center_8
1.5327440964980545E9,52.03730627693035,15.75153056140179,112.25789115699739,72.58051582706639,0.7544747081712063,18625.753696498057,39.08832684824903,0.7544747081712063
1.4896986260869565E9,48.39372302190701,15.62595703624545,92.81364929627357,88.03170161508847,0.2826086956521739,7288.826086956522,66.45652173913044,0.2826086956521739
1.5379728619012527E9,51.665926839477486,16.218727619087062,122.32625011957278,79.02107498938851,0.6757553426676491,17399.710390567427,68.54040776222058,0.6757553426676491
