Cluster_Center_0,Cluster_Center_1,Cluster_Center_2,Cluster_Center_3,Cluster_Center_4,Cluster_Center_5,Cluster_Center_6,Cluster_Center_7,Cluster_Center_8
1.5379356084281907E9,51.67482881785685,16.215869021739067,122.28570415366686,79.01269213242487,0.6776459191087431,17393.353596512472,68.06999273431823,0.6776459191087431
1.4896986260869565E9,48.39372302190701,15.62595703624545,92.81364929627357,88.03170161508847,0.2826086956521739,7288.826086956522,66.17391304347827,0.2826086956521739
1.5326846025477707E9,52.03124884804651,15.745442073784014,112.09206690277615,72.44558763637691,0.7531847133757962,18664.510748407643,39.18670382165605,0.7531847133757962
