HA_USAGE,topicDistribution_0,topicDistribution_1,topicDistribution_2,topicDistribution_3,topicDistribution_4
1503,0.20000016034805124,0.19998624539008955,0.2000421063559226,0.20000870689623665,0.1999795763770686
933,0.19998675008755562,0.20000541390687251,0.19999402361962654,0.20004479270563516,0.20003509069034206
431,0.20000523112981833,0.2000039466128928,0.20000703754233423,0.19998909451235033,0.19998841690968175
132,0.20000638457881093,0.20000988043925672,0.2000252201779072,0.1999901736849978,0.20000562632210914
556,0.2000378050963091,0.20001115513645545,0.20003546677340742,0.1999765669910906,0.1999790901162389
1602,0.1999932994167198,0.20002458372573267,0.20000556336330835,0.19998844986651745,0.20002807553557783
537,0.1999942365688729,0.2000082776555963,0.20003098745192868,0.19997962680354595,0.20000085489623637
997,0.1999878194461446,0.2000046415424178,0.20002891631106823,0.2000263806385916,0.19999026712630175
560,0.2000067685443451,0.1999815150330229,0.19998587076817867,0.1999997019307974,0.19999429444848282
731,0.19999863867183665,0.20001886912367586,0.19996211875061365,0.19999243261191704,0.19998801935236862
878,0.2000153873867624,0.199981249228889,0.2000300144114188,0.2000370992388476,0.20003002451449226
136,0.2000036260596039,0.20000328452162275,0.20000546968802485,0.19998962895173866,0.20000663701892624
122,0.19999726523195374,0.20000034586538695,0.20000448586431233,0.19999123691472684,0.1999827870164125
707,0.19998852762735575,0.19999464838085926,0.20000418307397302,0.19998603833727643,0.19999484149743368
1110,0.19998504499759365,0.1999836228919092,0.2000184615165644,0.19997154753127683,0.19997229939601477
561,0.1999685770634938,0.20001580488760265,0.19999545881495734,0.1999924375514923,0.19997815626347487
427,0.1999797441861324,0.1999812423216527,0.2000241193301527,0.19999833716616328,0.2000119793137829
261,0.20000137670330395,0.20000544766933992,0.19999654981874582,0.20001808375881303,0.19999001618681195
368,0.20002250325809218,0.20001819589599965,0.1999630823739382,0.199997878834458,0.19996032335121636
4,0.2000004708521446,0.200000147881608,0.20000017627946454,0.19999911468160683,0.20000090291887576
1458,0.1999901833791204,0.1999983307734161,0.19999490364983313,0.20003427415340494,0.20004519680278773
854,0.20001236181405818,0.20000341536288208,0.20002998109444492,0.20004227845176928,0.19997158005701193
271,0.19998100534187727,0.2000337885989212,0.19999533051074858,0.20002716221182978,0.19998381073585647
15,0.20000017756328392,0.19999726460715206,0.20000234132106237,0.2000014554220498,0.20000617448740968
2,0.2000000692929755,0.19999994706375132,0.19999998538842356,0.19999998494102733,0.2000003400729698
512,0.19999921974585902,0.2000099664028689,0.2000044089630419,0.200015760416641,0.20001575125725518
99,0.20000915052012666,0.20000808998662137,0.20001638990297319,0.19998272134032768,0.20002390415248175
4,0.20000011371716858,0.20000109455722162,0.20000034459647778,0.20000060069790873,0.19999932752731278
992,0.19999113011751454,0.20002775201864398,0.20002456725796694,0.19999741313262398,0.2000213343607371
1473,0.19999124508826716,0.1999857316506892,0.19997430896226934,0.2000299842029841,0.2000249078551741
1075,0.20003959567637142,0.2000015722414336,0.20002124124675738,0.20002854382109686,0.1999895899493866
692,0.19997861177728313,0.2000250613227016,0.1999605084986884,0.20003722981486474,0.19998325635772538
1137,0.19995605705582972,0.20002833889555602,0.20000255213782053,0.19998321848375938,0.19998688484380953
550,0.20001920458021302,0.1999773872373244,0.20002307306552172,0.19998420322611046,0.20000707767922832
919,0.199978196098874,0.20003141180448047,0.1999849857755407,0.2000116754547217,0.19998285880568062
692,0.19999128538913646,0.19998753548213838,0.19998706940996072,0.20003148623316067,0.20001829291809808
28,0.2000038525967317,0.19999702842809136,0.1999943502513225,0.199993992610965,0.200005006609832
13,0.1999981888952651,0.19999894274752306,0.19999897026152033,0.19999864812156745,0.19999888940821647
438,0.20000584815230124,0.1999964805469881,0.2000019734725507,0.20000475758937178,0.20000640263825012
1326,0.2000229858354399,0.20003213325970193,0.200002454004674,0.2000001985963054,0.20000233895669292
1310,0.1999704500907911,0.2000076943611281,0.20003213782401202,0.20003739630057185,0.20001401231532182
561,0.20002662875308364,0.19998773637618333,0.20000088030268753,0.1999973790360496,0.19998064282949965
934,0.19998185142581154,0.199994026954848,0.20000091536779122,0.19998243798174464,0.20001131349029522
170,0.19999281109758152,0.20002611948682347,0.20000707917098562,0.19998725741594278,0.1999883772326409
533,0.19998367812397227,0.20001407909571714,0.19997659211218635,0.1999798318580929,0.19999097593341003
593,0.20000700872279692,0.19998544095919335,0.20003653382864472,0.19997204991923187,0.19996872902359106
1155,0.2000175357207552,0.2000240169842144,0.19998927764242252,0.19996958159431827,0.20003625085842697
