HA_USAGE,topicDistribution_0,topicDistribution_1,topicDistribution_2,topicDistribution_3,topicDistribution_4
444,3.299760065498143E-4,0.9986569239214,0.9986542034223286,3.358054382293813E-4,3.3245359430267453E-4
317,4.6186444891588806E-4,4.8653654276011987E-4,4.8250492095150644E-4,4.6993324351994565E-4,4.6533237680788426E-4
462,3.171404967405485E-4,3.340814065793828E-4,0.9987065508166016,3.226808320298774E-4,0.9986946268271705
440,3.329706860147591E-4,3.507573052125989E-4,0.9986418857402093,3.3878759979887393E-4,0.998629569277201
17,0.9658996336349726,0.008712261333405134,0.966269822555658,0.9660410123232478,0.008332248793320248
19,0.9693528226090048,0.007829744676465477,0.007764815528138703,0.9694838018659807,0.007488280378727732
76,0.0019122376237725705,0.0020150044797004455,0.001997705710061229,0.0019458726853701343,0.001926791867581568
648,0.9990672325217069,0.9990793432835657,2.3632313804559886E-4,2.3017898239207325E-4,0.9990689815696949
671,2.1846863672587437E-4,2.3020872182341633E-4,2.2823162787036019E-4,2.2228519422734318E-4,2.2010898023854466E-4
1770,8.287769304061495E-5,8.731346941453205E-5,8.658472110641763E-5,0.9996596810265272,8.349996521705213E-5
1085,0.9994426907439413,1.423924921147096E-4,1.4120575610536022E-4,1.3752674867005597E-4,1.3618034997105118E-4
179,8.164621905042238E-4,8.60262517482926E-4,8.53174619186468E-4,8.307260928492145E-4,0.9966397412208329
887,1.6531862512110263E-4,1.741428587616849E-4,0.9993257762491301,1.6820586804977672E-4,1.665535984230417E-4
1026,1.4293250894570334E-4,1.5056751146842073E-4,1.4931988192624302E-4,0.999413156843558,1.440056991859482E-4
1374,1.0675089074529554E-4,0.9995655533075554,1.1160461255542037E-4,1.0861576644624771E-4,1.0758070650473548E-4
800,1.832733583605696E-4,1.9306328563354488E-4,1.9146350631426241E-4,1.8649511132887847E-4,1.846494497980512E-4
1482,9.897538513151543E-5,1.0426752940995654E-4,1.0342472901173708E-4,1.0074222585435537E-4,9.971852425283209E-5
21,0.006751547714267791,0.007111140722353537,0.007050634188889152,0.972288140157631,0.006799543225437064
1498,9.791876115331633E-5,1.031492529891128E-4,1.0229454241055868E-4,9.962934327411384E-5,0.9995969763166679
573,0.9989453505716439,2.694480791259806E-4,2.672153322840509E-4,2.6032440049237135E-4,2.5770524210454155E-4
1703,8.613687047830196E-5,9.073800586142803E-5,9.0054275459192E-5,8.764162699099933E-5,0.9996454934672695
262,5.585456639524684E-4,5.88382662088668E-4,0.9977220052363648,5.683035387321693E-4,5.627395700937533E-4
21,0.006749915595070255,0.007109589474753707,0.0070506154080736344,0.006867319369447063,0.48800733670412877
342,4.2832330145161897E-4,4.510483283310672E-4,0.9982535012089024,4.3565607958571755E-4,4.3139082142899733E-4
270,5.421658667895643E-4,5.710202809975255E-4,5.662654729027127E-4,5.515113334202456E-4,0.9977690493677522
281,5.208792104135303E-4,5.491579563842455E-4,5.441833305908382E-4,5.299790059409814E-4,5.247902874358111E-4
598,2.4510468283969907E-4,0.9990023833821958,2.56058045941513E-4,2.4938657116454295E-4,2.469450270437286E-4
481,0.998743777269558,3.2090526139881494E-4,3.1824612921877934E-4,3.100679855662991E-4,3.06919804520063E-4
243,0.9975174806680478,6.342474542331548E-4,6.289916026663498E-4,6.126030454399338E-4,0.9975220546294554
967,0.9993747430613232,1.5974709313725614E-4,1.5842339140744575E-4,0.999377382127822,1.527852102931689E-4
1606,9.133699531070786E-5,9.624433486267681E-5,9.541864212029998E-5,9.293259606812144E-5,9.202278009726326E-5
534,2.744395814893496E-4,2.890994555307757E-4,2.867038812008685E-4,2.792683265608782E-4,2.765001941896931E-4
8,0.9307929829723066,0.017684778593838546,0.017532676957288603,0.017074975153913846,0.9309307548644349
1495,9.811515753277433E-5,0.9996006393398481,0.9995998318979742,9.982916828554707E-5,9.885183581859048E-5
38,0.0037876922380899476,0.9845850909768619,0.003957016793067217,0.0038538815319097606,0.003816140819677729
1772,0.9996586681496499,8.720623577753342E-5,0.4961701738940608,0.9996601108984761,8.340576196891336E-5
316,0.9980895859123191,4.880726302033097E-4,0.9981103719875705,4.7166038032678845E-4,4.668015396698469E-4
788,1.8606169056785933E-4,1.9605766186944537E-4,1.943764528705339E-4,1.893120904493877E-4,1.8745870358771735E-4
13,0.9559763369719075,0.95654759829284,0.011154479128837673,0.010865858630078242,0.010757076413972444
68,0.00213476767066005,0.9913119140728643,0.9912917786794575,0.0021720666855774905,0.002150798185431009
869,1.6873362747679447E-4,0.999313290511461,1.76274024116905E-4,1.717563555668272E-4,1.700005399386315E-4
89,0.001635241232176436,0.0017226039259344507,0.9933307751304966,0.9932861917193798,0.0016475212015689654
355,0.9982990829769223,4.3476151154578434E-4,4.309646464084389E-4,4.197924758308725E-4,4.156265537044557E-4
2,0.0534763766935892,0.05636219188797597,0.05588825482066725,0.05441756099915506,0.7798236400695762
1048,0.9994229729641593,0.9994304956780085,1.4618753389713228E-4,0.9994254709392074,1.4098482243098324E-4
365,0.9983455665770503,4.227262020673509E-4,4.191814369616572E-4,0.9983523859934883,4.0426272139625026E-4
670,0.9990978780174703,0.9991095243057466,2.2857189555021868E-4,2.226165787222476E-4,2.204371347708188E-4
240,6.095872748289745E-4,6.421508409770307E-4,0.9975136808423695,6.202368748133842E-4,6.141643397743156E-4
1131,1.2967165080147818E-4,1.365983009548622E-4,1.3546641804372672E-4,0.9994675977631786,0.9994663171785554
