Intercepts
1.2794072129320089
0.9913765800255353
0.9913765800255369
0.9913765800255357
0.9913765800255355
0.5862639766644944
0.5862639766644943
0.5862639766644937
0.5862639766644945
0.5862639766644937
0.5862639766644939
0.5862639766644943
0.586263976664493
0.5862639766644924
0.5862639766644941
0.5862639766644941
0.5862639766644937
0.5862639766644943
0.5862639766644944
0.5862639766644934
0.5862639766644939
0.5862639766644946
0.5862639766644907
0.5862639766644938
0.5862639766644908
0.5862639766644916
0.5862639766644943
0.5862639766644943
0.586263976664493
0.5862639766644939
0.5862639766644935
0.5862639766644937
0.5862639766644941
0.5862639766644938
0.5862639766644939
0.5862639766644939
-0.10693651511247933
-0.10693651511248285
-0.10693651511248273
-0.1069365151124827
-0.10693651511248321
-0.10693651511247987
-0.10693651511248325
-0.10693651511248327
-0.10693651511248035
-0.10693651511248228
-0.10693651511248378
-0.10693651511248396
-0.10693651511248427
-0.10693651511248278
-0.10693651511247998
-0.10693651511248208
-0.10693651511247888
-0.1069365151124812
-0.10693651511248362
-0.10693651511248202
-0.10693651511248205
-0.10693651511247906
-0.10693651511248446
-0.10693651511248205
-0.1069365151124822
-0.10693651511248206
-0.10693651511248387
-0.10693651511248001
-0.10693651511247954
-0.10693651511248234
-0.10693651511247933
-0.10693651511248072
-0.10693651511248294
-0.1069365151124834
-0.10693651511248208
-0.10693651511248374
-0.10693651511248309
-0.10693651511247863
-0.1069365151124796
-0.10693651511248072
-0.10693651511248391
-0.10693651511248221
-0.10693651511248091
-0.10693651511247985
-0.10693651511248023
-0.10693651511248177
-0.10693651511248412
-0.10693651511248249
-0.10693651511248166
-0.10693651511248309
-0.10693651511248015
-0.10693651511247905
-0.10693651511248027
-0.10693651511248362
-0.10693651511248242
-0.10693651511247991
-0.10693651511248012
-0.10693651511248423
-0.10693651511248278
-0.10693651511247995
-0.10693651511248291
-0.10693651511248072
-0.10693651511247974
-0.10693651511248285
-0.10693651511248409
-0.10693651511248356
-0.10693651511248005
-0.10693651511248352
-0.10693651511247916
-0.10693651511248398
-0.10693651511247972
-0.10693651511247938
-0.10693651511248357
-0.10693651511248085
-0.10693651511248052
-0.10693651511248177
-0.10693651511248203
-0.1069365151124822
-0.10693651511248033
-0.10693651511247962
-0.10693651511248242
-0.10693651511248194
-0.10693651511248205
-0.10693651511248185
-0.1069365151124808
-0.10693651511248331
-0.10693651511247977
-0.1069365151124814
-0.10693651511248137
-0.10693651511247974
-0.1069365151124816
-0.10693651511247929
-0.10693651511248048
-0.10693651511248398
-0.10693651511248338
-0.10693651511248199
-0.10693651511248217
-0.10693651511247997
-0.10693651511248137
-0.10693651511248202
-0.10693651511248253
-0.10693651511248037
-0.10693651511248406
-0.10693651511248443
-0.10693651511248418
-0.10693651511248131
-0.1069365151124801
-0.10693651511248252
-0.10693651511248341
-0.10693651511248196
-0.10693651511248062
-0.10693651511248371
-0.10693651511247952
-0.10693651511248259
-0.10693651511248049
-0.10693651511247974
-0.10693651511247966
-0.10693651511248153
-0.10693651511248112
-0.10693651511248155
-0.10693651511248213
-0.10693651511248371
-0.10693651511248184
-0.10693651511248142
-0.10693651511248338
-0.10693651511248285
-0.106936515112483
-0.10693651511247886
-0.10693651511247888
-0.10693651511248438
-0.1069365151124842
-0.10693651511248443
-0.10693651511248091
-0.10693651511248059
-0.10693651511247919
-0.10693651511248345
-0.1069365151124805
-0.1069365151124795
-0.10693651511247951
-0.1069365151124813
-0.10693651511248416
-0.10693651511248033
-0.10693651511247922
-0.10693651511248235
-0.10693651511248169
-0.10693651511247886
-0.10693651511247952
-0.1069365151124836
-0.10693651511248288
-0.10693651511248169
-0.10693651511247988
-0.10693651511248167
-0.10693651511248063
-0.10693651511248027
-0.10693651511248212
-0.1069365151124795
-0.10693651511248355
-0.10693651511248205
-0.10693651511248449
-0.10693651511248448
-0.10693651511248341
-0.10693651511248325
-0.10693651511248203
-0.10693651511248023
-0.10693651511247976
-0.10693651511248312
-0.10693651511248321
-0.10693651511247863
-0.10693651511248274
-0.1069365151124838
-0.10693651511248098
-0.10693651511248223
-0.10693651511248008
-0.1069365151124805
-0.10693651511248344
-0.10693651511247897
-0.10693651511248294
-0.10693651511248181
-0.10693651511248299
-0.10693651511248262
-0.10693651511248363
-0.1069365151124808
-0.10693651511247958
-0.10693651511248198
-0.10693651511248357
-0.10693651511248155
-0.1069365151124796
-0.10693651511248047
-0.1069365151124803
-0.10693651511248108
-0.10693651511248302
-0.10693651511247922
-0.1069365151124838
-0.10693651511248348
-0.10693651511248262
-0.10693651511248028
-0.10693651511247894
-0.10693651511247965
-0.1069365151124807
-0.10693651511248255
-0.10693651511248262
-0.10693651511248271
-0.10693651511248214
-0.10693651511248253
-0.10693651511248432
-0.10693651511248432
-0.1069365151124833
-0.10693651511248406
-0.10693651511248373
-0.10693651511248438
-0.10693651511247927
-0.10693651511248403
-0.10693651511247966
-0.10693651511248017
-0.10693651511248098
-0.10693651511248234
-0.1069365151124811
-0.10693651511248403
-0.10693651511248416
