devianceResiduals
34.712281067822545
30.73213995331244
27.897124509770265
-46.51677869012471
0.14340931359888742
-30.663346169843045
34.63428733461333
18.862751077131534
25.575133574804283
-41.37470975542605
18.820149688650787
-38.53417685477443
36.10326864595834
23.062954859549478
-150.3810730058569
33.83101148410134
9.915541586509704
6.692845078993329
11.659067661783638
-175.0412610095805
-175.8107594428828
25.727641408292754
11.871325270510198
10.64430333674244
33.41668538754567
18.742155955441575
-39.18842450472788
30.196622719637787
14.662547294713576
17.550776144294673
29.243299756477512
32.08833120214882
36.64226551256294
37.64472623340316
21.270713923256352
33.75895810466227
23.717202509502926
-134.6697094202739
31.091810835078775
15.316794944667038
31.125588252288452
29.8156511436311
27.789255888941994
19.944224443270684
35.61790808205336
29.9323437357304
34.3571087310759
-175.8107594428828
35.25823720028703
31.640227688383476
24.452923525595537
9.425086462155996
-156.29612000678782
10.774318445132486
18.43552536094583
31.26969501116659
20.107767190978024
31.15240640363828
28.674005105593153
25.527437625874825
6.22836231266799
-175.0412610095805
8.231841945597935
32.29447533833692
-65.64492909310358
36.05557269702888
33.509616564564396
29.05005523991946
13.238801211457826
17.98148149341032
218.41116793043622
29.399287222895936
17.857406738790417
32.035713811538955
-46.51677869012471
-89.53213903059495
-46.55403574026434
27.15486712447847
8.420761035904633
22.34522802353561
26.385368691176154
-72.38760937505609
-74.01749959449992
30.207061618427616
-82.1595685291986
34.60050991740363
-41.6936439541228
-129.9071702528315
-42.02547777244956
-72.38760937505609
18.55425577722462
-192.25088477869855
-35.70408285291263
-41.6936439541228
34.83203039619107
-35.70408285291263
36.089350114238584
24.486700942805243
31.6168891699636
20.34174839060566
26.23634049061762
-42.10347150565878
20.713722876572987
19.08977301089928
-37.87992920482097
33.13254751814836
-150.3810730058569
27.11761007433884
35.241857947727055
36.24533758065701
30.240839035637322
21.690980373582164
22.30449134046603
34.99743784930959
-65.14666890956855
12.313315311737092
30.446983171825394
16.894663788930046
30.636748055453523
34.621387714983285
30.98598003843
29.27809608577695
36.33623093349624
12.852312178341698
-38.53417685477443
31.044114886149316
35.59804919656344
-76.12927074491884
27.314334223826847
-46.55403574026434
27.11413044140889
-34.934584419610324
20.490776591164206
35.102249733868604
21.293456426247175
-31.202343036447658
-35.70408285291263
27.51801763917473
9.116591162249087
-34.934584419610324
34.19764163172755
20.7620148409315
35.631826613773114
-88.22712336361798
35.48627804614452
30.1384878719185
35.610948816193456
-88.22712336361798
2.299396780017318
-34.97184146974996
27.046575606989506
-156.29612000678782
29.54789252679376
-76.12927074491884
35.88218706596075
15.933785544480855
29.097751188848918
34.182704187918006
37.41176394586526
-72.36673157747643
36.875227800100845
31.51555691833454
-41.37470975542605
17.78823697685226
17.669506560573467
33.44104281805525
35.66560403098282
29.86724962215122
32.56571358810419
13.73706139499285
36.672563296842696
-0.8365586821428792
14.12355042810897
16.818534761132007
24.873189975921363
-36.61565022091358
16.362626188185345
-39.18842450472788
23.985557141769306
29.62240662707302
2.7638795463426504
25.52107437544396
10.926826278620965
31.191701277957378
17.357531627736613
3.8046162294122325
19.635729143363776
26.15834675740841
31.318832768846534
2.957124062900718
26.378409425316278
3.2656193628076267
2.4553842464357416
18.813190422790882
35.485259134054786
18.430181022604728
28.548315423454483
9.387829412016359
27.711262155732783
35.36652871777599
0.9129077469011904
-7.904113516562234
26.24635649274674
-82.1595685291986
35.27563536493676
-0.049835202959172875
-31.202343036447658
-34.97184146974996
33.104710454708794
7.347092728946784
-42.02547777244956
34.80767296568146
-41.371230122496115
35.68198328354279
36.45250062893484
30.1579238607477
26.517594742514007
10.27257862866751
10.105306470137833
-41.6936439541228
30.159365669498158
25.748096309211718
-36.61565022091358
-34.934584419610324
26.775337357222227
32.28505535163683
29.734177777491936
35.69242218233262
15.164287111178552
-72.36673157747643
5.458863879365687
-89.53213903059495
14.827108954510663
-86.6916061299433
-37.87992920482097
-65.14666890956855
-192.25088477869855
1.6451491300638637
-41.371230122496115
-134.6697094202739
-31.39558755300572
25.954663342060513
28.009318556849877
-129.9071702528315
22.17820564289832
35.67952256270257
-46.47952163998507
30.235917593956913
-65.64492909310358
25.991920392200143
28.28055680661714
27.81607404029181
1.5671553968546448
-30.663346169843045
6.767359179272596
30.843911103731358
30.193143086707835
9.532532186323522
36.47931878028464
-42.10347150565878
38.29897388335661
34.279114997866685
27.171842392467482
34.32579203470641
20.72475779079184
-29.893847736540742
21.880745257210265
32.487719854894976
12.25433467069638
20.330713476386805
-29.893847736540742
26.110650808478937
20.40870720959603
25.14094859275869
34.60645027117377
29.090791922989027
-46.47952163998507
35.078911215448755
17.433660655534652
-74.01749959449992
-31.39558755300572
21.226497607256817
2.1468889465288328
10.302030619625839
25.107171175549
32.70880143489259
-34.97184146974996
4.689365446063384
34.37348798363587
6.269098995737565
-72.38760937505609
-35.70408285291263
36.74359776419203
26.459882791455442
-86.6916061299433
18.866230710061473
34.177782746237625
